Time	PID%	CPU	MEM(MB)	GPU_Load(%)	VRAM_Usage(MB)	Command
2024-05-23T10:50:29	198233	44.6	511.254	0	 6869	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:29	198330	71.6	1052.86	0	 6869	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:29	198376	70.0	1047.41	0	 6869	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:29	198233	61.0	1027.81	0	 6869	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:30	198233	42.0	511.254	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:30	198330	74.4	1103.61	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:30	198376	72.9	1098.41	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:30	198233	56.9	1027.81	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:31	198233	39.6	511.254	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:31	198330	77.2	1103.61	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:31	198376	75.9	1098.41	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:31	198233	53.3	1027.81	88	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:32	198233	37.6	511.254	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:32	198330	79.6	1103.61	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:32	198376	78.4	1098.91	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:32	198233	50.2	1027.81	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:33	198233	35.7	511.254	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:33	198330	82.0	1103.61	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:33	198376	80.8	1098.91	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:33	198233	47.4	1027.81	87	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:34	198233	34.0	511.254	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:34	198330	83.9	1103.61	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:34	198376	82.8	1098.91	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:34	198233	44.9	1027.81	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:35	198233	32.5	511.254	86	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:35	198330	85.8	1103.61	86	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:35	198376	84.9	1099.16	86	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:35	198233	42.7	1027.81	86	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:36	198233	31.0	511.254	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:36	198330	87.2	1103.61	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:36	198376	86.6	1099.16	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:36	198233	40.7	1027.81	90	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-23T10:50:37	198233	29.7	511.254	92	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-23T10:50:37	198330	88.5	1103.61	92	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-23T10:50:37	198376	88.0	1099.16	92	 6917	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
