Time	PID	%CPU	MEM(MB)	GPU_Load(%)	VRAM_Usage(MB)	Command
2024-05-21T19:39:46	86022	56.0	551.781	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:46	86068	56.3	862.918	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:46	85925	59.4	1025.21	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:47	85925	42.2	506.09	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:39:47	86022	52.7	552.531	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:47	86068	52.6	862.918	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:47	85925	55.5	1025.21	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:48	85925	40.0	507.59	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:39:48	86022	49.5	552.531	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:48	86068	49.6	863.918	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:48	85925	52.0	1027.96	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:49	85925	37.8	507.59	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:39:49	86022	46.5	552.531	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:49	86068	46.7	863.918	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:49	85925	49.0	1027.96	0	 3428	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:50	85925	36.0	509.34	1	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:39:50	86022	45.1	860.531	1	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:50	86068	44.2	863.918	1	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:50	85925	46.3	1027.96	1	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:51	85925	34.3	511.09	0	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:39:51	86022	48.1	903.402	0	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:51	86068	47.0	903.418	0	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:51	85925	43.8	1027.96	0	 4614	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:52	85925	32.8	511.09	0	 4654	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:39:52	86022	51.2	1056.15	0	 4654	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:52	86068	50.3	1062.91	0	 4654	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:52	85925	41.7	1027.96	0	 4654	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:53	85925	31.4	511.09	85	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
2024-05-21T19:39:53	86022	54.4	1101.4	85	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:53	86068	53.4	1107.16	85	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-client-app
2024-05-21T19:39:53	85925	39.7	1027.96	85	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-server-app
2024-05-21T19:39:54	85925	30.1	511.09	87	 4686	/home/lytvyn/miniconda3/envs/fl_env/bin/flower-superlink
